date,race_id,course,off_time,model_name,lane_name,source_path,source_field,sort_direction,rank,horse,horse_id,score,sp_dec,result_position,win,frame,policy_decision,stake_authorised,dashboard_visible,learning_class,tie_status,notes
2026-07-05,922294,Ayr,5.35,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,3,Monhammer,3499387,0.100664,6.0,4,False,False,SUPPRESS,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,922294,Ayr,5.35,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,1,Penny Mountain,6027933,0.101638,12.0,5,False,False,NO_EDGE,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922294,Ayr,5.35,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,2,Jkr Cobbler,3662546,0.09259,4.0,1,True,True,SUPPRESS,False,False,MODEL_HIT_POLICY_BLOCKED,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922294,Ayr,5.35,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,3,Ramon Di Loria,3177303,0.088071,11.0,3,False,True,SUPPRESS,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922294,Ayr,5.35,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,1,Jkr Cobbler,3662546,0.541029,4.0,1,True,True,N/A (Lane C not policy-anchored),False,False,MODEL_HIT_POLICY_BLOCKED,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922294,Ayr,5.35,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,2,Penny Mountain,6027933,0.540361,12.0,5,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922294,Ayr,5.35,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,3,Ramon Di Loria,3177303,0.537435,11.0,3,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,922294,Ayr,5.35,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),1,Ramon Di Loria,3177303,2.75,11.0,3,False,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922294,Ayr,5.35,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),2,Monhammer,3499387,2.1,6.0,4,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922294,Ayr,5.35,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),3,Penny Mountain,6027933,1.7,12.0,5,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,921918,Southwell (AW),5.55,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,1,New York Minute,6448094,0.274864,4.5,2,False,True,WIN_TRUST,True,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,921918,Southwell (AW),5.55,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,2,Boatswain,6916305,0.167575,2.2,1,True,True,LOW_DATA,False,True,MODEL_HIT_POLICY_BLOCKED,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,921918,Southwell (AW),5.55,NEW_BUILD_LANE_A_MODEL,lane_a,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_a_top3.prob,descending,3,Alrazeen,5394050,0.167188,13.0,PU,False,False,LOW_DATA,False,True,MODEL_MISS,N/A,Dashboard-visible via new_build_top3 (server reads lane_a_top3 only).
2026-07-05,921918,Southwell (AW),5.55,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,1,New York Minute,6448094,0.245745,4.5,2,False,True,WIN_TRUST,True,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921918,Southwell (AW),5.55,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,2,Boatswain,6916305,0.157336,2.2,1,True,True,LOW_DATA,False,False,MODEL_HIT_POLICY_BLOCKED,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921918,Southwell (AW),5.55,NEW_BUILD_LANE_B_MODEL,lane_b,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_b_top3.prob,descending,3,Alrazeen,5394050,0.156336,13.0,PU,False,False,LOW_DATA,False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921918,Southwell (AW),5.55,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,1,New York Minute,6448094,0.593847,4.5,2,False,True,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921918,Southwell (AW),5.55,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,2,Alrazeen,5394050,0.583469,13.0,PU,False,False,N/A (Lane C not policy-anchored),False,False,MODEL_MISS,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921918,Southwell (AW),5.55,NEW_BUILD_LANE_C_MODEL,lane_c,data/new_build/reports/two_lane_readiness_2026_07_05.json,race_day_scorecards[].lane_c_top3.prob,descending,3,Boatswain,6916305,0.582528,2.2,1,True,True,N/A (Lane C not policy-anchored),False,False,MODEL_HIT_POLICY_BLOCKED,N/A,Not served by the live dashboard -- present only in this local readiness file.
2026-07-05,921918,Southwell (AW),5.55,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),1,New York Minute,6448094,2.9,4.5,2,False,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,921918,Southwell (AW),5.55,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),2,Sixpack,4642854,1.35,9.0,4,False,False,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,921918,Southwell (AW),5.55,PASSPORT_STRENGTH_SCORE_PROXY,proxy_not_a_model,data/new_build/current_cards/current_card_passport_feed_2026_07_05.jsonl,passport_strength_score,descending (imposed; field has no native sort semantics),3,Boatswain,6916305,-1.0,2.2,1,True,True,"N/A (feature input, not a model with a policy layer)",False,False,PROXY_NOT_A_MODEL_CLAIM,N/A,"This is a feature-engineering input INTO Lane A/B/C, not their output. Never cite as New Build's result."
2026-07-05,922291,Ayr,2.11,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Midnight Lir,5033147,0.3083,5.0,4,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922291,Ayr,2.11,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Our Absent Friends,2996828,0.1064,5.0,7,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922291,Ayr,2.11,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Marajito,5826592,0.2332,6.0,5,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922290,Ayr,2.41,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Instant Force,9312924,0.6001,1.63,2,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922290,Ayr,2.41,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Conciliate,9258986,0.8359,2.0,1,True,True,N/A (Old VELO has no policy layer),False,False,MODEL_HIT,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922290,Ayr,2.41,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Influencer Man,9485658,0.2959,10.0,4,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922289,Ayr,3.15,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Idyllic,5403096,0.3253,20.0,4,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922289,Ayr,3.15,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Qitaal,3781882,0.1661,5.0,3,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922289,Ayr,3.15,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Mao Shang Wong,7324765,0.2142,9.0,7,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922293,Ayr,3.50,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Langholm,1860060,0.3855,3.5,4,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922293,Ayr,3.50,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Trais Fluors,1170369,0.3682,8.0,6,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922293,Ayr,3.50,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Golden Valour,2123810,0.2257,14.0,5,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922292,Ayr,4.25,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Shifter,4011144,0.2914,6.0,3,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922292,Ayr,4.25,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Zebra Star,4303336,0.3813,10.0,9,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922292,Ayr,4.25,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Mr Withington,6881400,0.2147,8.0,6,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922288,Ayr,5.00,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Dwindling Funds,7339104,0.6455,4.0,2,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922288,Ayr,5.00,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Bearish,8290514,0.2905,5.0,1,True,True,N/A (Old VELO has no policy layer),False,False,MODEL_HIT,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922288,Ayr,5.00,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Theoryofeverything,4634795,0.2179,6.0,8,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922294,Ayr,5.35,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Jkr Cobbler,3662546,0.3659,5.0,1,True,True,N/A (Old VELO has no policy layer),False,False,MODEL_HIT,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922294,Ayr,5.35,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Toy Soldier,5708801,0.4279,1.88,6,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922294,Ayr,5.35,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Monhammer,3499387,0.2322,6.0,4,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922121,Market Rasen,1.50,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Gone In Sixty,4320814,0.3232,4.5,4,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922121,Market Rasen,1.50,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Time Was,4217627,0.6042,25.0,5,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922121,Market Rasen,1.50,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Bannister,2856069,0.2165,8.0,6,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922118,Market Rasen,2.20,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Way Maker,7753413,0.5313,1.1,3,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922118,Market Rasen,2.20,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Lipstick Traces,7289168,0.9295,8.0,F,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922118,Market Rasen,2.20,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Brosna Town,5301550,0.2667,10.0,2,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922119,Market Rasen,2.50,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Crown Of India,5218313,0.3921,4.5,2,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922119,Market Rasen,2.50,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Applejack Poet,4363047,0.7553,8.0,6,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922119,Market Rasen,2.50,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Diesel Line,4743594,0.2372,7.0,7,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922123,Market Rasen,3.25,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,The Roc Hopper,5366253,0.2876,6.0,8,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922123,Market Rasen,3.25,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Star Vantage,3837474,0.6101,14.0,2,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922123,Market Rasen,3.25,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Copper Beach,4031460,0.2211,7.0,9,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922117,Market Rasen,4.00,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Regal Renaissance,4305460,0.3923,1.75,1,True,True,N/A (Old VELO has no policy layer),False,False,MODEL_HIT,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922117,Market Rasen,4.00,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Gateau De Miel,3292567,0.9886,6.0,3,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922117,Market Rasen,4.00,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Fringill Dike,3432677,0.0943,1.75,2,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922120,Market Rasen,4.35,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Huckleberry Sting,5343986,0.4112,2.75,1,True,True,N/A (Old VELO has no policy layer),False,False,MODEL_HIT,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922120,Market Rasen,4.35,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,On The Platform,3013152,0.6547,10.0,5,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922120,Market Rasen,4.35,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Friends Don't Ask,2753137,0.2157,8.0,3,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922122,Market Rasen,5.10,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Masterius,9217611,0.4669,1.5,3,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922122,Market Rasen,5.10,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Zandahar,9051061,0.709,5.0,6,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,922122,Market Rasen,5.10,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Parisian Fair,9485659,0.2489,6.5,1,True,True,N/A (Old VELO has no policy layer),False,False,MODEL_HIT,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921917,Southwell (AW),2.02,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Kalokalo,7762488,0.2293,4.5,1,True,True,N/A (Old VELO has no policy layer),False,False,MODEL_HIT,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921917,Southwell (AW),2.02,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Just A Gambler,8039762,0.2255,20.0,7,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921917,Southwell (AW),2.02,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Sovereign Bay,8758166,0.2186,12.0,13,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921921,Southwell (AW),2.32,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Onemorenomore,5051945,0.5322,3.5,3,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921921,Southwell (AW),2.32,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Vitalline,3164274,0.579,4.5,9,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921921,Southwell (AW),2.32,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Jimmy Knocker,5668388,0.2142,12.0,5,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,924344,Southwell (AW),3.05,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Reputation,881321,0.5491,6.0,9,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,924344,Southwell (AW),3.05,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Noble Guest,6166264,0.2745,2.75,7,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,924344,Southwell (AW),3.05,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,King Of Fury,5216517,0.2162,8.0,1,True,True,N/A (Old VELO has no policy layer),False,False,MODEL_HIT,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921922,Southwell (AW),3.40,OLD_VELO_WIN_ROLE,WIN,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].velo_prime_prob (role=WIN),descending,1,Hamda's Joy,8031351,0.2877,2.75,3,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921922,Southwell (AW),3.40,OLD_VELO_PLACE_ROLE,PLACE,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].place_prob (role=PLACE),descending,1,Clementines Star,8124818,0.7493,5.5,2,False,True,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
2026-07-05,921922,Southwell (AW),3.40,OLD_VELO_LONGSHOT_ROLE,LONGSHOT,data/reports/old_velo_three_option_card_2026_07_05.json,picks[].longshot_role_score (role=LONGSHOT),descending,1,Sterling Fortune,9189368,0.2893,10.0,5,False,False,N/A (Old VELO has no policy layer),False,False,MODEL_MISS,N/A,WIN role is identical to Main VELO's own pick by construction.
